Destination,Flight Price,Departure,Return Trip,Route from Origin,Route from Destination,airline
Zürich,107.1,Mon Feb 10th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Lufthansa
Zürich,107.1,Mon Feb 10th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Milan (BGY),Milan (BGY) → Frankfurt (HHN),Eurowings
Zürich,107.31,Mon Mar 3rd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,107.51,Wed Feb 12th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,107.51,Sat Feb 15th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,107.76,Mon Mar 3rd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,107.96,Wed Feb 12th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,107.96,Sat Feb 15th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,108.75,Wed Feb 26th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,109.0,Sun Mar 2nd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,109.2,Wed Feb 26th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,109.51,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,110.25,Tue Feb 25th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,110.7,Tue Feb 25th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,111.2,Sat Feb 8th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,111.38,Tue Feb 18th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,111.4,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,111.61,Wed Feb 12th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,111.61,Sat Feb 15th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,111.63,Sun Mar 2nd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,111.63,Mon Feb 10th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,111.65,Sat Feb 8th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,111.84,Tue Feb 18th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,111.92,Sun Feb 16th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,112.0,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,112.0,Mon Feb 10th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,112.37,Sun Feb 16th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,112.66,Sat Mar 1st 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,112.81,Tue Mar 4th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,112.85,Wed Feb 26th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,113.11,Sat Mar 1st 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,113.14,Wed Mar 5th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,113.16,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,113.26,Tue Mar 4th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,113.59,Wed Mar 5th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,113.69,Tue Feb 11th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,114.14,Tue Feb 11th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,114.35,Tue Feb 25th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,114.37,Sun Feb 9th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,114.7,Mon Mar 3rd 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,114.82,Sun Feb 9th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,114.91,Wed Feb 12th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,114.91,Sat Feb 15th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,114.93,Mon Feb 17th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,115.3,Sat Feb 8th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,115.38,Mon Feb 17th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,115.48,Tue Feb 18th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,116.14,Wed Feb 26th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Eurowings
Zürich,116.31,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,116.45,Sun Mar 2nd 2025,Mon Mar 24th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,116.51,Wed Feb 12th 2025,Thu Mar 6th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),Lufthansa
Zürich,116.51,Sat Feb 15th 2025,Thu Mar 6th 2025,Frankfurt (HHN) → London (STN),London (STN) → Frankfurt (HHN),SWISS
Zürich,363.0,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Eurowings
Zürich,363.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Lufthansa
Zürich,363.0,Tue Mar 4th 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),SWISS
Zürich,363.0,Tue Mar 4th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Eurowings
Zürich,363.0,Tue Mar 4th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),SWISS
Zürich,363.0,Sun Mar 2nd 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Lufthansa
Zürich,363.0,Sun Mar 2nd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Lufthansa
Zürich,363.0,Sun Mar 2nd 2025,Mon Mar 17th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Lufthansa
Zürich,363.0,Sun Mar 2nd 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),Eurowings
Zürich,363.0,Sun Mar 2nd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Berlin (BER),Berlin (BER) → Frankfurt (FRA),SWISS
Copenhagen,259.0,Sun Feb 9th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Air France
Copenhagen,261.1,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Lufthansa
Copenhagen,262.68,Tue Feb 11th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Air France
Copenhagen,263.2,Sun Feb 16th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Air France
Copenhagen,269.94,Wed Feb 5th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),KLM
Copenhagen,271.2,Sun Feb 9th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Air France
Copenhagen,272.48,Sun Feb 9th 2025,Thu Mar 20th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Air France
Copenhagen,273.22,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Lufthansa
Copenhagen,274.5,Tue Mar 4th 2025,Thu Mar 20th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),Air France
Copenhagen,274.8,Tue Feb 11th 2025,Thu Mar 13th 2025,Frankfurt (HHN) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (HHN),SAS
Copenhagen,314.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,314.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,314.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,314.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,345.0,Tue Mar 4th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,345.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,345.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,345.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,345.0,Fri Feb 21st 2025,Sun Mar 9th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,413.0,Fri Feb 28th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Thu Feb 27th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Thu Feb 27th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Fri Feb 28th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Fri Feb 28th 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,413.0,Fri Feb 28th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Tue Feb 25th 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,413.0,Fri Feb 28th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,413.0,Tue Feb 25th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Mon Mar 3rd 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,413.0,Thu Feb 27th 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Tue Feb 25th 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Thu Feb 27th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Thu Feb 27th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Mon Mar 3rd 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,413.0,Mon Mar 3rd 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,414.0,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,414.0,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Sun Mar 2nd 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Sun Mar 2nd 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,414.0,Mon Feb 24th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Wed Feb 26th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,414.0,Mon Feb 24th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Sun Mar 2nd 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,414.0,Tue Mar 4th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,414.0,Tue Mar 4th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Wed Feb 26th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,414.0,Mon Feb 24th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Mon Feb 24th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,414.0,Tue Mar 4th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,414.0,Tue Mar 4th 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,414.0,Wed Feb 26th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,414.0,Wed Feb 26th 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,414.0,Mon Feb 24th 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Mon Feb 24th 2025,Mon Mar 24th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,414.0,Mon Feb 24th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,414.0,Wed Feb 26th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,414.0,Tue Mar 4th 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,415.0,Tue Feb 25th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,415.0,Tue Feb 25th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,415.0,Fri Feb 28th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,415.0,Thu Feb 27th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,415.0,Thu Feb 27th 2025,Fri Mar 28th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,415.0,Tue Feb 25th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,415.0,Thu Feb 27th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,415.0,Fri Feb 28th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,415.0,Tue Feb 25th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,415.0,Thu Feb 27th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,416.0,Sun Mar 2nd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,419.0,Sun Mar 2nd 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,419.0,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,419.0,Sun Mar 2nd 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,447.0,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,447.0,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,451.0,Sun Mar 2nd 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,451.0,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),SAS
Copenhagen,451.0,Sun Mar 2nd 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Lufthansa
Copenhagen,501.0,Tue Mar 4th 2025,Sat Mar 8th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),KLM
Copenhagen,1011.0,Mon Feb 10th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Copenhagen,1144.0,Sun Feb 9th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Copenhagen (CPH),Copenhagen (CPH) → Frankfurt (FRA),Air France
Paris,257.72,Tue Mar 4th 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Paris (ORY),Paris (BVA) → Frankfurt (HHN),Ryanair
Paris,257.74,Wed Feb 19th 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Paris (BVA),Paris (BVA) → Frankfurt (HHN),Air France
Paris,257.74,Tue Mar 4th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (ORY),Paris (BVA) → Frankfurt (HHN),EasyJet
Paris,257.76,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (BVA),Paris (BVA) → Frankfurt (HHN),Lufthansa
Paris,258.98,Wed Feb 19th 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Paris (BVA),Paris (BVA) → Frankfurt (HHN),Lufthansa
